arr_size,avg_partition_size
82900,39583.101562
83000,39664.101562
83100,39674.000000
83200,39582.699219
83300,39782.398438
83400,39808.000000
83500,39950.300781
83600,39938.699219
83700,39974.601562
83800,39989.699219
83900,40044.500000
84000,40124.398438
84100,40176.101562
84200,40190.398438
84300,40230.000000
84400,40348.601562
84500,40356.601562
84600,40334.601562
84700,40306.398438
84800,40420.500000
84900,40555.500000
85000,40529.000000
85100,40569.000000
85200,40746.699219
85300,40734.699219
85400,40720.199219
85500,40766.199219
85600,40764.101562
85700,40876.500000
85800,40919.500000
85900,40936.000000
86000,40984.000000
86100,41064.699219
86200,41157.500000
86300,41211.500000
86400,41230.101562
86500,41306.601562
86600,41334.199219
86700,41403.398438
86800,41449.101562
86900,41500.601562
87000,41521.500000
87100,41580.898438
87200,41620.199219
87300,41693.800781
87400,41707.601562
87500,41768.898438
87600,41782.699219
87700,41880.800781
87800,41899.800781
87900,41906.800781
88000,41975.898438
88100,42128.398438
88200,42105.000000
88300,42171.500000
88400,42260.800781
88500,42280.601562
88600,42306.601562
88700,42350.199219
88800,42402.300781
88900,42393.398438
89000,42513.101562
89100,42480.101562
89200,42561.398438
89300,42638.398438
89400,42647.300781
89500,42800.101562
89600,42688.101562
89700,42813.500000
89800,42849.000000
89900,42879.601562
90000,42828.398438
90100,42981.300781
90200,43010.199219
90300,43202.300781
90400,43140.199219
90500,43231.300781
90600,43293.300781
90700,43357.500000
90800,43334.398438
90900,43375.000000
91000,43401.699219
91100,43523.000000
91200,43536.101562
91300,43560.699219
91400,43673.898438
91500,43663.101562
91600,43775.500000
91700,43749.601562
91800,43823.800781
91900,43799.800781
92000,43912.000000
92100,44053.300781
92200,44090.101562
92300,44121.699219
92400,44109.101562
92500,44181.300781
92600,44166.398438
92700,44332.800781
92800,44361.800781
92900,44303.800781
93000,44418.601562
93100,44487.398438
93200,44456.601562
93300,44594.601562
93400,44662.800781
93500,44620.601562
93600,44692.101562
93700,44688.500000
93800,44752.500000
93900,44818.898438
94000,44873.199219
94100,44920.101562
94200,44951.800781
94300,45016.601562
94400,45086.800781
94500,45078.601562
94600,45186.398438
94700,45168.898438
94800,45319.699219
94900,45369.199219
95000,45408.601562
95100,45482.199219
95200,45379.500000
95300,45461.398438
95400,45529.101562
95500,45559.898438
95600,45647.601562
95700,45679.101562
95800,45779.500000
95900,45814.300781
96000,45835.398438
96100,45777.300781
96200,45847.199219
96300,46000.199219
96400,46022.300781
96500,45981.199219
96600,46088.300781
96700,46155.101562
96800,46246.199219
96900,46201.398438
97000,46291.601562
97100,46353.300781
97200,46469.199219
97300,46409.699219
97400,46550.898438
97500,46491.101562
97600,46559.898438
97700,46635.500000
97800,46568.300781
97900,46756.601562
98000,46823.398438
98100,46936.101562
98200,46898.199219
98300,46943.601562
98400,47015.300781
98500,47005.398438
98600,47161.800781
98700,47093.300781
98800,47139.300781
98900,47209.101562
99000,47249.800781
99100,47295.500000
99200,47382.398438
99300,47398.300781
99400,47412.101562
99500,47517.500000
99600,47504.601562
99700,47630.699219
99800,47599.699219
99900,47695.500000
100000,47739.300781
